2025-05-17 10:12:32,575 - DEBUG - findfont: score(FontEntry(fname='/home/info/.pyenv/versions/3.13.1/envs/venv-3131-projet_acc_2024_2025/lib/python3.13/site-packages/matplotlib/mpl-data/fonts/ttf/STIXGeneralBol.ttf', name='STIXGeneral', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2025-05-17 10:12:32,575 - DEBUG - findfont: score(FontEntry(fname='/home/info/.pyenv/versions/3.13.1/envs/venv-3131-projet_acc_2024_2025/lib/python3.13/site-packages/matplotlib/mpl-data/fonts/ttf/cmtt10.ttf', name='cmtt10', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-05-17 10:12:32,575 - DEBUG - findfont: score(FontEntry(fname='/home/info/.pyenv/versions/3.13.1/envs/venv-3131-projet_acc_2024_2025/lib/python3.13/site-packages/matplotlib/mpl-data/fonts/ttf/DejaVuSerif-Italic.ttf', name='DejaVu Serif', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2025-05-17 10:12:32,575 - DEBUG - findfont: score(FontEntry(fname='/home/info/.pyenv/versions/3.13.1/envs/venv-3131-projet_acc_2024_2025/lib/python3.13/site-packages/matplotlib/mpl-data/fonts/ttf/STIXGeneralItalic.ttf', name='STIXGeneral', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2025-05-17 10:12:32,576 - DEBUG - findfont: score(FontEntry(fname='/home/info/.pyenv/versions/3.13.1/envs/venv-3131-projet_acc_2024_2025/lib/python3.13/site-packages/matplotlib/mpl-data/fonts/ttf/STIXNonUniBol.ttf', name='STIXNonUnicode', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2025-05-17 10:12:32,576 - DEBUG - findfont: score(FontEntry(fname='/home/info/.pyenv/versions/3.13.1/envs/venv-3131-projet_acc_2024_2025/lib/python3.13/site-packages/matplotlib/mpl-data/fonts/ttf/STIXSizFourSymBol.ttf', name='STIXSizeFourSym', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2025-05-17 10:12:32,576 - DEBUG - findfont: score(FontEntry(fname='/home/info/.pyenv/versions/3.13.1/envs/venv-3131-projet_acc_2024_2025/lib/python3.13/site-packages/matplotlib/mpl-data/fonts/ttf/DejaVuSerif-Bold.ttf', name='DejaVu Serif', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2025-05-17 10:12:32,576 - DEBUG - findfont: score(FontEntry(fname='/home/info/.pyenv/versions/3.13.1/envs/venv-3131-projet_acc_2024_2025/lib/python3.13/site-packages/matplotlib/mpl-data/fonts/ttf/STIXSizThreeSymBol.ttf', name='STIXSizeThreeSym', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2025-05-17 10:12:32,576 - DEBUG - findfont: score(FontEntry(fname='/home/info/.pyenv/versions/3.13.1/envs/venv-3131-projet_acc_2024_2025/lib/python3.13/site-packages/matplotlib/mpl-data/fonts/ttf/STIXGeneralBolIta.ttf', name='STIXGeneral', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335
2025-05-17 10:12:32,577 - DEBUG - findfont: score(FontEntry(fname='/home/info/.pyenv/versions/3.13.1/envs/venv-3131-projet_acc_2024_2025/lib/python3.13/site-packages/matplotlib/mpl-data/fonts/ttf/cmss10.ttf', name='cmss10', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
